path,start,end,nestLabel,dir,Unnamed: 0
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3226,3226,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3228,3246,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3248,3269,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3354,3355,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3387,3389,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3397,3397,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3401,3404,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3465,3471,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3505,3505,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3525,3539,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3557,3557,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3560,3563,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3588,3591,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3624,3629,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3639,3644,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3660,3665,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3675,3695,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3698,3719,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3735,3739,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3756,3762,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3778,3778,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3806,3809,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3825,3834,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3870,3884,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3946,3946,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3948,3953,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3955,3957,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3960,3989,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4020,4025,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4050,4067,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4069,4093,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4118,4120,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4175,4175,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4185,4189,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4215,4219,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4222,4244,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4305,4319,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4335,4341,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4441,4454,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4488,4493,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4495,4532,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4535,4543,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4545,4564,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4590,4590,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4605,4619,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4624,4634,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4636,4641,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4645,4675,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4680,4714,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4716,4759,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4766,4799,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4805,4809,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4815,4854,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4859,4859,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4905,4906,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4920,4924,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4926,4926,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4928,4928,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4930,4930,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4938,4949,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4966,4979,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4995,4997,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,4999,5009,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5072,5072,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5100,5114,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5164,5165,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5171,5174,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5216,5219,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5242,5249,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5325,5339,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5445,5452,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5459,5459,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5470,5472,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5474,5474,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5599,5599,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5625,5632,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5664,5664,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5666,5666,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5677,5681,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5715,5721,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5723,5724,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5730,5733,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5775,5781,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5919,5921,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,5931,5933,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6004,6020,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6037,6037,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6099,6099,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6102,6103,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6105,6105,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6180,6182,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6195,6199,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6202,6202,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6615,6619,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6693,6699,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6795,6798,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6802,6804,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6809,6809,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6828,6828,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,6830,6831,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7075,7079,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7114,7118,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7120,7120,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7200,7205,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7207,7209,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7211,7217,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7219,7289,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7308,7334,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7343,7364,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7380,7394,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7415,7417,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7425,7459,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7470,7480,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7485,7486,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7490,7552,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7555,7562,20,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7567,7567,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7572,7573,20,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,7609,7609,20,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,0,115,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,117,269,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,276,299,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,310,404,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,420,719,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,729,733,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,735,794,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,802,863,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,870,944,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,958,1106,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1108,1154,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1157,1229,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1238,1274,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1282,1409,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1414,1418,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1420,1423,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1425,1603,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1605,1694,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1703,1933,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1935,1949,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,1954,2039,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2045,2084,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2096,2163,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2175,2179,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2182,2183,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2188,2195,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2198,2199,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2208,2324,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2329,2384,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2391,2489,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2493,2561,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2564,2591,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2598,2669,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2685,2731,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2745,2840,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2856,2906,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,2910,3134,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3147,3164,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3171,3191,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3195,3209,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3218,3249,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3251,3295,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3300,3374,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3382,3382,21,still,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3385,3434,21,in,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3446,3450,21,out,
/Volumes/OSMIACAM_2/Osmia_cameras/osmia3/OsmiaVids/extCam/05_09_25/osmia3_2025-05-09_19-40-01_ext1.h264,3453,3475,21,out,
